Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2016-07-25,56.47,56.74,56.255,56.73,25610587.0,0.0,1.0,54.05189800628851,54.31033633569701,53.84610452175952,54.30076454571891,25610587.0
2016-07-26,56.52,57.29,56.51,56.76,28078995.0,0.0,1.0,54.09975695617897,54.836784784492096,54.090185166200875,54.32947991565319,28078995.0
2016-07-27,56.61,56.8,56.11,56.19,32327477.0,0.0,1.0,54.185903065981805,54.36776707556556,53.70731356707718,53.783887886901915,32327477.0
2016-07-28,56.0,56.37,55.72,56.21,37550411.0,0.0,1.0,53.60202387731816,53.95618010650758,53.334013757931565,53.8030314668581,37550411.0
2016-07-29,56.26,56.76,56.05,56.68,30558718.0,0.0,1.0,53.85089041674856,54.32947991565319,53.64988282720862,54.25290559582845,30558718.0
2016-08-01,56.6,56.75,56.14,56.58,26003419.0,0.0,1.0,54.176331276003715,54.3199081256751,53.736028937011454,54.15718769604752,26003419.0
2016-08-02,56.85,56.9,56.31,56.58,35121958.0,0.0,1.0,54.41562602545603,54.46348497534649,53.89874936663903,54.15718769604752,35121958.0
2016-08-03,56.68,57.11,56.49,56.97,22075616.0,0.0,1.0,54.25290559582845,54.66449256488643,54.0710415862447,54.530487505193136,22075616.0
2016-08-04,56.8,57.5193,56.67,57.39,26587749.0,0.0,1.0,54.36776707556556,55.05626592868976,54.24333380585036,54.932502684273025,26587749.0
2016-08-05,57.65,58.21,57.45,57.96,29335221.0,0.0,1.0,55.18136922370343,55.71738946247661,54.98993342414158,55.4780947130243,29335221.0
2016-08-08,58.055,58.085,57.78,58.06,19473499.0,0.0,1.0,55.56902671781617,55.597742087750454,55.30580249341863,55.57381261280522,19473499.0
2016-08-09,58.17,58.5,58.02,58.2,16920721.0,0.0,1.0,55.67910230256424,55.994971371841295,55.535525452892855,55.70781767249852,16920721.0
2016-08-10,58.16,58.32,57.82,58.02,15756913.0,0.0,1.0,55.66953051258614,55.82267915223563,55.344089653331004,55.535525452892855,15756913.0
2016-08-11,58.03,58.45,58.03,58.3,18162301.0,0.0,1.0,55.545097242870945,55.947112421950834,55.545097242870945,55.803535572279436,18162301.0
2016-08-12,58.03,58.19,57.62,57.94,21655161.0,0.0,1.0,55.545097242870945,55.698245882520425,55.152653853769145,55.45895113306811,21655161.0
2016-08-15,58.01,58.5,57.96,58.12,19283902.0,0.0,1.0,55.52595366291476,55.994971371841295,55.4780947130243,55.63124335267377,19283902.0
2016-08-16,57.61,57.62,57.27,57.44,20523493.0,0.36,1.0,55.48868633856412,55.49831811886937,55.161205808185514,55.32494607337481,20523493.0
2016-08-17,57.54,57.68,57.23,57.56,18856423.0,0.0,1.0,55.421263876427346,55.5561088007009,55.12267868696449,55.44052743703786,18856423.0
2016-08-18,57.42,57.7,57.27,57.6,14214341.0,0.0,1.0,55.305682512764314,55.5753723613114,55.161205808185514,55.479054558258866,14214341.0
2016-08-19,57.43,57.73,57.2,57.62,17271044.0,0.0,1.0,55.31531429306956,55.604267702227155,55.09378334604874,55.49831811886937,17271044.0
2016-08-22,57.6,57.75,57.26,57.67,15221922.0,0.0,1.0,55.479054558258866,55.623531262837666,55.15157402788026,55.54647702039564,15221922.0
2016-08-23,57.9,58.18,57.85,57.89,18732373.0,0.0,1.0,55.768007967416466,56.03769781596356,55.7198490658902,55.75837618711122,18732373.0
2016-08-24,57.8,58.04,57.715,57.95,18151506.0,0.0,1.0,55.67169016436393,55.90285289169001,55.589820031769285,55.81616686894274,18151506.0
2016-08-25,57.88,58.29,57.78,58.17,18552579.0,0.0,1.0,55.74874440680596,56.143647399321345,55.652426603753426,56.028066035658306,18552579.0
2016-08-26,58.28,58.7,57.69,58.03,20971202.0,0.0,1.0,56.13401561901609,56.53855039183673,55.565740581006146,55.89322111138476,20971202.0
2016-08-29,58.18,58.6,58.1,58.1,16417207.0,0.0,1.0,56.03769781596356,56.4422325887842,55.96064357352154,55.96064357352154,16417207.0
2016-08-30,57.98,58.19,57.61,57.89,16930185.0,0.0,1.0,55.84506220985849,56.04732959626881,55.48868633856412,55.75837618711122,16930185.0
2016-08-31,57.65,57.8,57.3,57.46,20860269.0,0.0,1.0,55.52721345978513,55.67169016436393,55.19010114910127,55.34420963398532,20860269.0
2016-09-01,57.01,57.82,57.01,57.59,26075363.0,0.0,1.0,54.91077952024892,55.69095372497444,54.91077952024892,55.46942277795362,26075363.0
2016-09-02,57.67,58.19,57.42,57.67,18900489.0,0.0,1.0,55.54647702039564,56.04732959626881,55.305682512764314,55.54647702039564,18900489.0
2016-09-06,57.78,57.8,57.21,57.61,16278416.0,0.0,1.0,55.652426603753426,55.67169016436393,55.103415126353994,55.48868633856412,16278416.0
2016-09-07,57.47,57.84,57.405,57.66,17493359.0,0.0,1.0,55.35384141429058,55.71021728558495,55.29123484230643,55.536845240090386,17493359.0
2016-09-08,57.63,57.79,57.18,57.43,20146083.0,0.0,1.0,55.50794989917463,55.66205838405868,55.074519785438234,55.31531429306956,20146083.0
2016-09-09,56.79,57.52,56.21,56.21,35113934.0,0.0,1.0,54.698880353533355,55.40200031581684,54.14023709582867,54.14023709582867,35113934.0
2016-09-12,56.0,57.205,55.61,57.05,29302962.0,0.0,1.0,53.93796970941835,55.09859923620136,53.56233027751347,54.94930664146994,29302962.0
2016-09-13,56.5,56.65,56.05,56.53,30130213.0,0.0,1.0,54.41955872468101,54.5640354292598,53.98612861094461,54.44845406559677,30130213.0
2016-09-14,56.39,56.63,56.03,56.26,24274273.0,0.0,1.0,54.31360914132322,54.544771868649306,53.96686505033411,54.18839599735493,24274273.0
2016-09-15,56.15,57.35,55.98,57.19,27062614.0,0.0,1.0,54.08244641399714,55.23826005062754,53.918706148807836,55.08415156574348,27062614.0
2016-09-16,57.63,57.63,56.75,57.25,44606965.0,0.0,1.0,55.50794989917463,55.50794989917463,54.66035323231234,55.141942247575,44606965.0
2016-09-19,57.27,57.75,56.85,56.93,20937104.0,0.0,1.0,55.161205808185514,55.623531262837666,54.756671035364874,54.8337252778069,20937104.0
2016-09-20,57.35,57.35,56.75,56.81,17383982.0,0.0,1.0,55.23826005062754,55.23826005062754,54.66035323231234,54.71814391414386,17383982.0
2016-09-21,57.51,57.85,57.08,57.76,33707272.0,0.0,1.0,55.39236853551159,55.7198490658902,54.9782019823857,55.63316304314292,33707272.0
2016-09-22,57.92,58.0,57.63,57.82,19822203.0,0.0,1.0,55.78727152802698,55.864325770469,55.50794989917463,55.69095372497444,19822203.0
2016-09-23,57.87,57.91,57.38,57.43,19955336.0,0.0,1.0,55.739112626500706,55.777639747721715,55.2671553915433,55.31531429306956,19955336.0
2016-09-26,57.08,57.14,56.83,56.9,21688720.0,0.0,1.0,54.9782019823857,55.03599266421722,54.73740747475436,54.80482993689114,21688720.0
2016-09-27,56.93,58.06,56.681,57.95,28065071.0,0.0,1.0,54.8337252778069,55.92211645230052,54.59389394820609,55.81616686894274,28065071.0
2016-09-28,57.88,58.06,57.67,58.03,20536400.0,0.0,1.0,55.74874440680596,55.92211645230052,55.54647702039564,55.89322111138476,20536400.0
2016-09-29,57.81,58.1679,57.21,57.4,25463536.0,0.0,1.0,55.681321944669186,56.02604336179421,55.103415126353994,55.2864189521538,25463536.0
2016-09-30,57.57,57.77,57.34,57.6,29910788.0,0.0,1.0,55.450159217343106,55.64279482344818,55.22862827032229,55.479054558258866,29910788.0
2016-10-03,57.405,57.55,57.06,57.42,19189515.0,0.0,1.0,55.29123484230643,55.4308956567326,54.958938421775194,55.305682512764314,19189515.0
2016-10-04,57.27,57.595,56.97,57.24,20085874.0,0.0,1.0,55.161205808185514,55.47423866810624,54.872252399027914,55.132310467269754,20085874.0
2016-10-05,57.29,57.9601,57.26,57.64,16726411.0,0.0,1.0,55.18046936879602,55.825894967051035,55.15157402788026,55.51758167947988,16726411.0
2016-10-06,57.74,57.86,57.28,57.74,16212611.0,0.0,1.0,55.61389948253242,55.72948084619545,55.17083758849076,55.61389948253242,16212611.0
2016-10-07,57.85,57.98,57.42,57.8,20089020.0,0.0,1.0,55.7198490658902,55.84506220985849,55.305682512764314,55.67169016436393,20089020.0
2016-10-10,57.91,58.39,57.87,58.04,18196509.0,0.0,1.0,55.777639747721715,56.23996520237388,55.739112626500706,55.90285289169001,18196509.0
2016-10-11,57.89,58.02,56.89,57.19,26497418.0,0.0,1.0,55.75837618711122,55.883589331079506,54.79519815658588,55.08415156574348,26497418.0
2016-10-12,57.11,57.27,56.4,57.11,22177464.0,0.0,1.0,55.00709732330146,55.161205808185514,54.323240921628475,55.00709732330146,22177464.0
2016-10-13,56.7,57.3,56.315,56.92,25313748.0,0.0,1.0,54.612194330786075,55.19010114910127,54.24137078903382,54.82409349750165,25313748.0
2016-10-14,57.12,57.74,57.12,57.42,27402451.0,0.0,1.0,55.01672910360671,55.61389948253242,55.01672910360671,55.305682512764314,27402451.0
2016-10-17,57.36,57.46,56.87,57.22,23830014.0,0.0,1.0,55.24789183093279,55.34420963398532,54.77593459597538,55.11304690665924,23830014.0
2016-10-18,57.53,57.945,57.41,57.66,19149538.0,0.0,1.0,55.4116320961221,55.81135097879011,55.29605073245905,55.536845240090386,19149538.0
2016-10-19,57.47,57.84,57.395,57.53,22878397.0,0.0,1.0,55.35384141429058,55.71021728558495,55.28160306200118,55.4116320961221,22878397.0
2016-10-20,57.5,57.52,56.66,57.25,49455612.0,0.0,1.0,55.38273675520634,55.40200031581684,54.57366720956506,55.141942247575,49455612.0
2016-10-21,60.28,60.45,59.485,59.66,80032206.0,0.0,1.0,58.060371680066744,58.224111945256055,57.29464514579911,57.46320130114104,80032206.0
2016-10-24,59.94,61.0,59.93,61.0,54066978.0,0.0,1.0,57.732891149688136,58.75385986204498,57.72325936938288,58.75385986204498,54066978.0
2016-10-25,60.85,61.3699,60.8,60.99,35137164.0,0.0,1.0,58.60938315746618,59.1101394155363,58.56122425593991,58.74422808173973,35137164.0
2016-10-26,60.81,61.2,60.47,60.63,29911608.0,0.0,1.0,58.570856036245175,58.94649546815005,58.24337550586656,58.397483990750615,29911608.0
2016-10-27,60.61,60.83,60.09,60.1,28479856.0,0.0,1.0,58.378220430140104,58.59011959685567,57.877367854266936,57.88699963457219,28479856.0
2016-10-28,60.01,60.52,59.58,59.87,33574684.0,0.0,1.0,57.800313611824905,58.29153440739283,57.38614705869902,57.66546868755136,33574684.0
2016-10-31,60.16,60.42,59.92,59.92,26434697.0,0.0,1.0,57.944790316403704,58.195216604340295,57.71362758907763,57.71362758907763,26434697.0
2016-11-01,59.97,60.02,59.25,59.8,24532986.0,0.0,1.0,57.761786490603896,57.80994539213017,57.06829830862566,57.598046225414585,24532986.0
2016-11-02,59.82,59.93,59.3,59.43,22147005.0,0.0,1.0,57.617309786025096,57.72325936938288,57.11645721015192,57.24167035412022,22147005.0
2016-11-03,59.53,59.64,59.11,59.21,21600427.0,0.0,1.0,57.33798815717275,57.44393774053054,56.93345338435211,57.02977118740465,21600427.0
2016-11-04,58.65,59.28,58.52,58.71,28697016.0,0.0,1.0,56.49039149031046,57.09719364954142,56.36517834634217,56.548182172141985,28697016.0
2016-11-07,59.78,60.52,59.78,60.42,31664798.0,0.0,1.0,57.57878266480408,58.29153440739283,57.57878266480408,58.195216604340295,31664798.0
2016-11-08,60.55,60.78,60.15,60.47,22935355.0,0.0,1.0,58.320429748308584,58.54196069532941,57.935158536098456,58.24337550586656,22935355.0
2016-11-09,60.0,60.59,59.2,60.17,49632479.0,0.0,1.0,57.790681831519656,58.3589568695296,57.02013940709939,57.95442209670896,49632479.0
2016-11-10,60.48,60.49,57.6302,58.7,57822394.0,0.0,1.0,58.25300728617181,58.262639066477064,55.50814253478074,56.53855039183673,57822394.0
2016-11-11,58.23,59.116,58.01,59.02,38767843.0,0.0,1.0,56.08585671748982,56.939232452535265,55.87395755077425,56.84676736160484,38767843.0
2016-11-14,59.02,59.08,57.28,58.12,41328422.0,0.0,1.0,56.84676736160484,56.90455804343635,55.17083758849076,55.979907134132034,41328422.0
2016-11-15,58.33,59.49,58.315,58.87,35904126.0,0.39,1.0,56.5543683045242,57.67905658213861,56.53982492162402,57.077930088930906,35904126.0
2016-11-16,58.94,59.66,58.81,59.65,27332475.0,0.0,1.0,57.14579920913177,57.843881588340714,57.01975655733017,57.83418599974059,27332475.0
2016-11-17,60.41,60.95,59.965,60.64,32132728.0,0.0,1.0,58.57105073335003,59.09461251775674,58.13959704064451,58.794049271152886,32132728.0
2016-11-18,60.78,61.14,60.3,60.35,27686311.0,0.0,1.0,58.92978751155462,59.27882870115909,58.464399258748664,58.51287720174928,27686311.0
2016-11-21,60.5,60.97,60.42,60.86,19652595.0,0.0,1.0,58.65831103075114,59.11400369495698,58.58074632195016,59.007352220355614,19652595.0
2016-11-22,60.98,61.26,60.805,61.12,23206700.0,0.0,1.0,59.1236992835571,59.39517576436058,58.95402648305493,59.259437523958844,23206700.0
2016-11-23,61.01,61.1,60.25,60.4,21848913.0,0.0,1.0,59.15278604935747,59.2400463467586,58.415921315748044,58.5613551447499,21848913.0
2016-11-25,60.3,60.53,60.13,60.53,8409616.0,0.0,1.0,58.464399258748664,58.68739779655152,58.299574252546556,58.68739779655152,8409616.0
2016-11-28,60.34,61.02,60.21,60.61,20732619.0,0.0,1.0,58.50318161314917,59.162481637957605,58.37713896134755,58.764962505352514,20732619.0
2016-11-29,60.65,61.41,60.52,61.09,22366721.0,0.0,1.0,58.80374485975301,59.54060959336244,58.6777022079514,59.23035075815847,22366721.0
2016-11-30,60.86,61.18,60.215,60.26,34655435.0,0.0,1.0,59.007352220355614,59.31761105555959,58.38198675564761,58.42561690434817,34655435.0
2016-12-01,60.11,60.15,58.935,59.2,34542121.0,0.0,1.0,58.2801830753463,58.3189654297468,57.14095141483172,57.39788451273501,34542121.0
2016-12-02,59.08,59.47,58.8,59.25,25515665.0,0.0,1.0,57.281537449533516,57.65966540493836,57.01006096873004,57.446362455735624,25515665.0
2016-12-05,59.7,60.585,59.56,60.22,23552658.0,0.0,1.0,57.88266394274122,58.740723533852204,57.746925702339475,58.38683454994767,23552658.0
2016-12-06,60.43,60.46,59.8,59.95,19907035.0,0.0,1.0,58.590441910550275,58.61952867635065,57.97961982874245,58.125053657744324,19907035.0
2016-12-07,60.01,61.38,59.8,61.37,30808969.0,0.0,1.0,58.18322718934506,59.511522827562075,57.97961982874245,59.501827238961944,30808969.0
2016-12-08,61.3,61.58,60.84,61.01,21220753.0,0.0,1.0,59.433958118761076,59.705434599564555,58.98796104315537,59.15278604935747,21220753.0
2016-12-09,61.18,61.99,61.125,61.97,27349356.0,0.0,1.0,59.31761105555959,60.102953732169645,59.264285318258906,60.0835625549694,27349356.0
2016-12-12,61.82,62.3,61.72,62.17,20198081.0,0.0,1.0,59.93812872596754,60.40351697877349,59.84117283996629,60.277474326971884,20198081.0
2016-12-13,62.5,63.42,62.24,62.98,35718868.0,0.0,1.0,60.597428750775975,61.4894229019874,60.34534344717275,61.062817003581934,35718868.0
2016-12-14,63.0,63.45,62.53,62.68,30352654.0,0.0,1.0,61.08220818078219,61.518509667787775,60.626515516576355,60.771949345578214,30352654.0
2016-12-15,62.7,63.1535,62.3,62.58,27669868.0,0.0,1.0,60.79134052277846,61.23103546579409,60.40351697877349,60.67499345957697,27669868.0
2016-12-16,62.95,62.95,62.115,62.3,42453083.0,0.0,1.0,61.03373023778157,61.03373023778157,60.2241485896712,60.40351697877349,42453083.0
2016-12-19,62.56,63.77,62.42,63.62,34338219.0,0.0,1.0,60.65560228237673,61.82876850299175,60.519864041974984,61.68333467398988,34338219.0
2016-12-20,63.69,63.8,63.025,63.54,26028379.0,0.0,1.0,61.75120379419075,61.857855268792115,61.10644715228249,61.60576996518889,26028379.0
2016-12-21,63.43,63.7,63.12,63.54,17096304.0,0.0,1.0,61.49911849058753,61.76089938279088,61.19855524398368,61.60576996518889,17096304.0
2016-12-22,63.84,64.1,63.405,63.55,22176585.0,0.0,1.0,61.89663762319262,62.148722926795834,61.47487951908722,61.615465553789015,22176585.0
2016-12-23,63.45,63.54,62.8,63.24,12403819.0,0.0,1.0,61.518509667787775,61.60576996518889,60.8882964087797,61.314902307185164,12403819.0
2016-12-27,63.21,64.07,63.21,63.28,11763173.0,0.0,1.0,61.28581554138479,62.11963616099546,61.28581554138479,61.35368466158566,11763173.0
2016-12-28,63.4,63.4,62.83,62.99,14653348.0,0.0,1.0,61.47003172478715,61.47003172478715,60.917383174580074,61.072512592182065,14653348.0
2016-12-29,62.86,63.2,62.73,62.9,10250582.0,0.0,1.0,60.946469940380446,61.27611995278467,60.82042728857883,60.98525229478094,10250582.0
2016-12-30,62.96,62.99,62.03,62.14,25579908.0,0.0,1.0,61.04342582638169,61.072512592182065,60.14173608657014,60.24838756117151,25579908.0
2017-01-03,62.79,62.84,62.125,62.58,20694101.0,0.0,1.0,60.87860082017958,60.927078763180205,60.23384417827132,60.67499345957697,20694101.0
2017-01-04,62.48,62.75,62.12,62.3,21339969.0,0.0,1.0,60.57803757357573,60.83981846577908,60.22899638397126,60.40351697877349,21339969.0
2017-01-05,62.19,62.66,62.03,62.3,24875968.0,0.0,1.0,60.296865504172125,60.75255816837796,60.14173608657014,60.40351697877349,24875968.0
2017-01-06,62.3,63.15,62.04,62.84,19922919.0,0.0,1.0,60.40351697877349,61.22764200978405,60.151431675170265,60.927078763180205,19922919.0
2017-01-09,62.76,63.08,62.54,62.64,20382730.0,0.0,1.0,60.849514054379206,61.15977288958318,60.63621110517647,60.73316699117772,20382730.0
2017-01-10,62.73,63.07,62.28,62.62,18593004.0,0.0,1.0,60.82042728857883,61.15007730098306,60.38412580157325,60.71377581397746,18593004.0
2017-01-11,62.61,63.23,62.43,63.19,21517335.0,0.0,1.0,60.704080225377346,61.30520671858504,60.52955963057511,61.266424364184545,21517335.0
2017-01-12,63.06,63.4,61.95,62.61,20968223.0,0.0,1.0,61.14038171238293,61.47003172478715,60.06417137776915,60.704080225377346,20968223.0
2017-01-13,62.62,62.865,62.35,62.7,19422310.0,0.0,1.0,60.71377581397746,60.951317734680515,60.451994921774116,60.79134052277846,19422310.0
2017-01-17,62.68,62.7,62.03,62.53,20663983.0,0.0,1.0,60.771949345578214,60.79134052277846,60.14173608657014,60.626515516576355,20663983.0
2017-01-18,62.67,62.7,62.12,62.5,19670102.0,0.0,1.0,60.76225375697809,60.79134052277846,60.22899638397126,60.597428750775975,19670102.0
2017-01-19,62.24,62.98,62.195,62.3,18451655.0,0.0,1.0,60.34534344717275,61.062817003581934,60.301713298472194,60.40351697877349,18451655.0
2017-01-20,62.67,62.82,62.37,62.74,30213462.0,0.0,1.0,60.76225375697809,60.90768758597995,60.471386098974364,60.83012287717896,30213462.0
2017-01-23,62.7,63.1159,62.57,62.96,23097581.0,0.0,1.0,60.79134052277846,61.19458005265763,60.66529787097685,61.04342582638169,23097581.0
2017-01-24,63.2,63.735,62.94,63.52,24672940.0,0.0,1.0,61.27611995278467,61.79483394289131,61.02403464918144,61.58637878798864,24672940.0
2017-01-25,63.95,64.1,63.45,63.68,24654933.0,0.0,1.0,62.00328909779398,62.148722926795834,61.518509667787775,61.74150820559063,24654933.0
2017-01-26,64.12,64.535,63.55,64.27,43554645.0,0.0,1.0,62.168114103996096,62.57048103090124,61.615465553789015,62.31354793299795,43554645.0
2017-01-27,65.39,65.91,64.89,65.78,44817972.0,0.0,1.0,63.399453856211856,63.90362446341831,62.91467442620565,63.7775818116167,44817972.0
2017-01-30,65.69,65.79,64.8,65.13,31651445.0,0.0,1.0,63.69032151421558,63.78727740021683,62.827414128804534,63.147368552608626,31651445.0
2017-01-31,64.86,65.15,64.26,64.65,25270549.0,0.0,1.0,62.88558766040528,63.16675972980889,62.30385234439783,62.681980299802674,25270549.0
2017-02-01,64.355,64.62,63.47,63.58,39671528.0,0.0,1.0,62.39596043609901,62.6528935340023,61.53790084498802,61.64455231958939,39671528.0
2017-02-02,63.25,63.41,62.75,63.17,45827013.0,0.0,1.0,61.32459789578529,61.47972731338727,60.83981846577908,61.2470331869843,45827013.0
2017-02-03,63.5,63.7,63.07,63.68,30301759.0,0.0,1.0,61.566987610788395,61.76089938279088,61.15007730098306,61.74150820559063,30301759.0
2017-02-06,63.5,63.65,63.14,63.64,19796360.0,0.0,1.0,61.566987610788395,61.712421439790255,61.217946421183925,61.70272585119013,19796360.0
2017-02-07,63.74,63.78,63.23,63.43,20277226.0,0.0,1.0,61.79968173719138,61.838464091591874,61.30520671858504,61.49911849058753,20277226.0
2017-02-08,63.57,63.81,63.22,63.34,18096358.0,0.0,1.0,61.63485673098926,61.867550857392246,61.29551112998492,61.41185819318641,18096358.0
2017-02-09,63.52,64.435,63.32,64.06,22644443.0,0.0,1.0,61.58637878798864,62.4735251449,61.392467015986156,62.109940572395345,22644443.0
2017-02-10,64.25,64.3,63.975,64.0,18170729.0,0.0,1.0,62.29415675579771,62.34263469879832,62.02752806929429,62.0517670407946,18170729.0
2017-02-13,64.24,64.86,64.13,64.72,22920101.0,0.0,1.0,62.28446116719758,62.88558766040528,62.17780969259621,62.74984942000354,22920101.0
2017-02-14,64.41,64.72,64.02,64.57,23108426.0,0.39,1.0,62.82647715384922,63.12885578942899,62.44606532199079,62.98254354640652,23108426.0
2017-02-15,64.5,64.57,64.155,64.53,17005157.0,0.0,1.0,62.9142644996627,62.98254354640652,62.577746340711016,62.9435269482672,17005157.0
2017-02-16,64.74,65.24,64.44,64.52,20546345.0,0.0,1.0,63.14836408849865,63.63607156524022,62.85573960245371,62.93377279873236,20546345.0
2017-02-17,64.47,64.69,64.3,64.62,21248818.0,0.0,1.0,62.88500205105821,63.0995933408245,62.719181508966074,63.03131429408069,21248818.0
2017-02-21,64.61,64.95,64.45,64.49,20655869.0,0.0,1.0,63.021560144545845,63.35320122873012,62.865493751988545,62.904510350127865,20655869.0
2017-02-22,64.33,64.39,64.05,64.36,19292651.0,0.0,1.0,62.748443957570565,62.806968854779555,62.475327770595285,62.777706406175064,19292651.0
2017-02-23,64.42,64.7285,64.195,64.62,20273128.0,0.0,1.0,62.836231303384054,63.137146816533594,62.616762938850336,63.03131429408069,20273128.0
2017-02-24,64.53,64.8,64.135,64.62,21796800.0,0.0,1.0,62.9435269482672,63.20688898570764,62.55823804164136,63.03131429408069,21796800.0
2017-02-27,64.54,64.54,64.045,64.23,15871507.0,0.0,1.0,62.953281097802034,62.953281097802034,62.47045069582787,62.650902462222255,15871507.0
